vine,scion,rootstock,row,block,slice,ring,width_cm
Cab_K51-32_21_4,Cab,K51-32,21,4,Slice 822,7,0.236197096
Chard_101-14 MGT_6_1,Chard,101-14 MGT,6,1,Slice 1369,7,0.130190858
Chard_Kober 5BB_7_3,Chard,Kober 5BB,7,3,Slice X3,7,0.195771314
Cab_1103 Paulsen_23_1,Cab,1103 Paulsen,23,1,Slice 183,7,0.121366324
Cab_SO4_24_1,Cab,SO4,24,1,Slice 1366,7,0.148656261
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 891,7,0.138823433
Cab_Schwarzmann_18_2,Cab,Schwarzmann,18,2,Slice 365,7,0.233237606
Chard_K51-32_11_2,Chard,K51-32,11,2,Slice 1305,7,0.078464517
Cab_420 A_25_1,Cab,420 A,25,1,Slice 251,7,0.206002145
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 1342,7,0.09837182
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 1000,7,0.157101232
Chard_110 Richter_15_2,Chard,110 Richter,15,2,Slice 239,7,0.074378027
Chard_110 Richter_4_3,Chard,110 Richter,4,3,Slice 765,7,0.136318998
Chard_420 A_9_2,Chard,420 A,9,2,Slice 907,7,0.101510779
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 880,7,0.205405901
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 301,7,0.160782674
Chard_039-16_8_3,Chard,039-16,8,3,Slice 1413,7,0.276267727
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 883,7,0.248965091
Chard_Kober 5BB_13_4,Chard,Kober 5BB,13,4,Slice 1342,7,0.107771582
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 794,7,0.151487131
Chard_420 A_2_4,Chard,420 A,2,4,Slice 345,7,0.136929973
Chard_Schwarzmann_11_3,Chard,Schwarzmann,11,3,Slice 811,7,0.097781742
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 1336,7,0.112841671
Chard_110 Richter_15_2,Chard,110 Richter,15,2,Slice 833,7,0.10420479
Chard_039-16_5_4,Chard,039-16,5,4,Slice 495,7,0.11927574
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 1395,7,0.320187303
Chard_SO4_13_4,Chard,SO4,13,4,Slice 1387,7,0.134813945
Chard_101-14 MGT_3_3,Chard,101-14 MGT,3,3,Slice 249,7,0.147002452
Chard_039-16_15_1,Chard,039-16,15,1,Slice 225,7,0.085968658
Cab_Ramsey_17_1,Cab,Ramsey,17,1,Slice 809,7,0.290194263
Chard_K51-32_11_2,Chard,K51-32,11,2,Slice 786,7,0.089535643
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 232,7,0.280485025
Cab_110 Richter_21_1,Cab,110 Richter,21,1,Slice 611,7,0.308730062
Cab_110 Richter_25_4,Cab,110 Richter,25,4,Slice 1290,7,0.170511343
Cab_Kober 5BB_24_1,Cab,Kober 5BB,24,1,Slice 1430,7,0.157102655
Chard_Schwarzmann_14_4,Chard,Schwarzmann,14,4,Slice 945,7,0.113488356
Cab_101-14 MGT_19_1,Cab,101-14 MGT,19,1,Slice 1378,7,0.285075259
Chard_Teleki 5C_10_3,Chard,Teleki 5C,10,3,Slice 1006,7,0.090303187
Cab_1103 Paulsen_28_4,Cab,1103 Paulsen,28,4,Slice 800,7,0.162203577
Chard_Ramsey_4_1,Chard,Ramsey,4,1,Slice 1263,7,0.142298025
Chard_Teleki 5C_6_4,Chard,Teleki 5C,6,4,Slice 1310,7,0.12964776
Cab_101-14 MGT_25_2,Cab,101-14 MGT,25,2,Slice 266,7,0.181051531
Cab_Ramsey_17_4,Cab,Ramsey,17,4,Slice 757,7,0.190210347
Chard_SO4_7_3,Chard,SO4,7,3,Slice 189,7,0.15145003
Chard_Ramsey_13_3,Chard,Ramsey,13,3,Slice 253,7,0.17012355
Chard_Teleki 5C_6_4,Chard,Teleki 5C,6,4,Slice 774,7,0.125529849
Cab_039-16_18_4,Cab,039-16,18,4,Slice 171,7,0.132167886
Cab_101-14 MGT_29_4,Cab,101-14 MGT,29,4,Slice 1391,7,0.139740706
Chard_110 Richter_12_4,Chard,110 Richter,12,4,Slice 220,7,0.150321292
Cab_Schwarzmann_29_3,Cab,Schwarzmann,29,3,Slice 854,7,0.163118657
Chard_Kober 5BB_2_2,Chard,Kober 5BB,2,2,Slice 438,7,0.240168939
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 712,7,0.178813807
Cab_420 A_25_1,Cab,420 A,25,1,Slice 723,7,0.274341416
Cab_SO4_25_3,Cab,SO4,25,3,Slice 223,7,0.167645238
Cab_110 Richter_21_1,Cab,110 Richter,21,1,Slice 1225,7,0.27094732
Chard_039-16_5_4,Chard,039-16,5,4,Slice 935,7,0.135142252
Chard_420 A_6_3,Chard,420 A,6,3,Slice 441,7,0.065719542
Chard_SO4_11_1,Chard,SO4,11,1,Slice 855,7,0.061983976
Chard_110 Richter_4_3,Chard,110 Richter,4,3,Slice 1233,7,0.133852206
Chard_Ramsey_10_4,Chard,Ramsey,10,4,Slice 154,7,0.137979681
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 1376,7,0.173777509
Chard_Teleki 5C_14_2,Chard,Teleki 5C,14,2,Slice 317,7,0.072979413
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 1437,7,0.153042666
Chard_420 A_6_3,Chard,420 A,6,3,Slice 737,7,0.098822311
Chard_SO4_7_3,Chard,SO4,7,3,Slice 754,7,0.190790677
Chard_420 A_12_1,Chard,420 A,12,1,Slice 383,7,0.147820314
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 811,7,0.170620094
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 269,7,0.105756734
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 1119,7,0.133767117
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 443,7,0.221286223
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 415,7,0.140934209
Chard_101-14 MGT_15_4,Chard,101-14 MGT,15,4,Slice 1383,7,0.094403608
Chard_101-14 MGT_13_2,Chard,101-14 MGT,13,2,Slice 1317,7,0.093067607
Chard_420 A_12_1,Chard,420 A,12,1,Slice 1303,7,0.152704294
Cab_1103 Paulsen_21_3,Cab,1103 Paulsen,21,3,Slice 983,7,0.198718037
Cab_039-16_27_1,Cab,039-16,27,1,Slice 225,7,0.246137075
Chard_Kober 5BB_11_1,Chard,Kober 5BB,11,1,Slice 737,7,0.163076064
Cab_101-14 MGT_25_2,Cab,101-14 MGT,25,2,Slice 1341,7,0.112752933
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 175,7,0.124445058
Chard_Schwarzmann_7_1,Chard,Schwarzmann,7,1,Slice 359,7,0.190235239
Cab_Schwarzmann_29_3,Cab,Schwarzmann,29,3,Slice 293,7,0.082249287
Chard_101-14 MGT_3_3,Chard,101-14 MGT,3,3,Slice 720,7,0.14729667
Chard_Schwarzmann_6_2,Chard,Schwarzmann,6,2,Slice 715,7,0.144410173
Chard_110 Richter_15_2,Chard,110 Richter,15,2,Slice 1366,7,0.11502
Chard_Ramsey_13_3,Chard,Ramsey,13,3,Slice 1380,7,0.197568988
Cab_420 A_16_2,Cab,420 A,16,2,Slice 1353,7,0.099979278
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 817,7,0.202028935
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 451,7,0.109027827
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 317,7,0.257863214
Cab_Schwarzmann_20_1,Cab,Schwarzmann,20,1,Slice 198,7,0.209666042
Cab_Kober 5BB_20_2,Cab,Kober 5BB,20,2,Slice 1300,7,0.271939635
Cab_SO4_25_3,Cab,SO4,25,3,SLice 1380,7,0.152603007
Cab_110 Richter_29_2,Cab,110 Richter,29,2,Slice 391,7,0.189145159
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 1332,7,0.208001276
Cab_110 Richter_29_2,Cab,110 Richter,29,2,Slice 1269,7,0.152920472
Chard_Schwarzmann_14_4,Chard,Schwarzmann,14,4,Slice 1527,7,0.092226355
Cab_Ramsey_19_3,Cab,Ramsey,19,3,Slice 316,7,0.141666114
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 1389,7,0.174889935
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 766,7,0.291246677
Cab_1103 Paulsen_28_4,Cab,1103 Paulsen,28,4,Slice 1309,7,0.219768631
Cab_Schwarzmann_20_1,Cab,Schwarzmann,20,1,Slice 1327,7,0.21194127
Chard_Freedom_3_2,Chard,Freedom,3,2,Slice 1363,7,0.163786677
Chard_Freedom_8_4,Chard,Freedom,8,4,Slice 290,7,0.10433137
Cab_Kober 5BB_20_2,Cab,Kober 5BB,20,2,Slice 826,7,0.153452382
Chard_Schwarzmann_7_1,Chard,Schwarzmann,7,1,Slice 758,7,0.207427949
Cab_Kober 5BB_25_3,Cab,Kober 5BB,25,3,Slice 824,7,0.140838041
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 334,7,0.133548094
Cab_K51-32_24_3,Cab,K51-32,24,3,Slice 1322,7,0.110668012
Cab_SO4_24_1,Cab,SO4,24,1,Slice 247,7,0.124214119
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 822,7,0.24282
Cab_Schwarzmann_18_2,Cab,Schwarzmann,18,2,Slice 1328,7,0.23341016
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 1287,7,0.18324333
Chard_Teleki 5C_6_4,Chard,Teleki 5C,6,4,Slice 179,7,0.145874096
Cab_Teleki 5C_22_2,Cab,Teleki 5C,22,2,Slice 793,7,0.196386226
Cab_039-16_24_2,Cab,039-16,24,2,Slice 263,7,0.12840545
Cab_101-14 MGT_19_1,Cab,101-14 MGT,19,1,Slice 806,7,0.295420729
Cab_K51-32_29_1,Cab,K51-32,29,1,Slice 947,7,0.120113663
Cab_SO4_23_4,Cab,SO4,23,4,Slice 1117,7,0.221941423
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 1293,7,0.125709926
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 1390,7,0.200513634
Chard_Schwarzmann_6_2,Chard,Schwarzmann,6,2,Slice 1343,7,0.15975
Chard_420 A_12_1,Chard,420 A,12,1,Slice 740,7,0.131033957
Cab_Teleki 5C_20_4,Cab,Teleki 5C,20,4,Slice 803,7,0.132537552
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 752,7,0.1342297
Chard_420 A_2_4,Chard,420 A,2,4,Slice 763,7,0.144307154
Cab_Teleki 5C_20_4,Cab,Teleki 5C,20,4,Slice 1348,7,0.157539275
Cab_101-14 MGT_29_4,Cab,101-14 MGT,29,4,Slice 801,7,0.103421531
Cab_039-16_18_4,Cab,039-16,18,4,Slice 1334,7,0.15064044
Cab_Ramsey_17_4,Cab,Ramsey,17,4,Slice 170,7,0.217102684
Cab_Schwarzmann_29_3,Cab,Schwarzmann,29,3,Slice 1274,7,0.154554864
Cab_Ramsey_19_3,Cab,Ramsey,19,3,Slice 1320,7,0.15278917
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 1311,7,0.144560337
Chard_101-14 MGT_6_1,Chard,101-14 MGT,6,1,Slice 734,7,0.105663777
Chard_Schwarzmann_14_4,Chard,Schwarzmann,14,4,Slice 436,7,0.091993246
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 1392,7,0.129595031
Cab_420 A_16_2,Cab,420 A,16,2,Slice 358,7,0.124124254
Chard_SO4_2_2,Chard,SO4,2,2,Slice 222,7,0.20537468
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 1209,7,0.118669416
Chard_Teleki 5C_9_3,Chard,Teleki 5C,9,3,Slice 587,7,0.113935579
Cab_039-16_27_1,Cab,039-16,27,1,Slice 1332,7,0.231502912
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 132,7,0.276999039
Chard_SO4_2_2,Chard,SO4,2,2,Slice 709,7,0.142339682
Chard_Teleki 5C_2_1,Chard,Teleki 5C,2,1,Slice 806,7,0.180993574
Chard_101-14 MGT_15_4,Chard,101-14 MGT,15,4,Slice 658,7,0.106579175
Chard_Teleki 5C_9_3,Chard,Teleki 5C,9,3,Slice 1233,7,0.099303397
Chard_Teleki 5C_10_3,Chard,Teleki 5C,10,3,Slice 449,7,0.098919057
Cab_Kober 5BB_25_3,Cab,Kober 5BB,25,3,Slice 1317,7,0.115920934
Cab_Ramsey_17_1,Cab,Ramsey,17,1,Slice 1231,7,0.302085496
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 490,7,0.124587625
Cab_SO4_20_2,Cab,SO4,20,2,Slice 1382,7,0.185008171
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 770,7,0.135895256
Cab_Kober 5BB_24_1,Cab,Kober 5BB,24,1,Slice 225,7,0.204679493
Cab_101-14 MGT_29_4,Cab,101-14 MGT,29,4,Slice 331,7,0.106840708
Chard_Kober 5BB_2_2,Chard,Kober 5BB,2,2,Slice 1345,7,0.17305089
Chard_101-14 MGT_13_2,Chard,101-14 MGT,13,2,Slice 222,7,0.112475513
Cab_Schwarzmann_18_2,Cab,Schwarzmann,18,2,Slice 907,7,0.218875407
Chard_Schwarzmann_6_2,Chard,Schwarzmann,6,2,Slice 166,7,0.135717455
Cab_Ramsey_28_2,Cab,Ramsey,28,2,Slice 317,7,0.166988247
Chard_Teleki 5C_14_2,Chard,Teleki 5C,14,2,Slice 1320,7,0.10699808
Chard_Schwarzmann_11_3,Chard,Schwarzmann,11,3,Slice 1324,7,0.11578898
Cab_101-14 MGT_23_3,Cab,101-14 MGT,23,3,Slice 893,7,0.170652109
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 1463,7,0.203456832
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 738,7,0.14818228
Cab_K51-32_21_4,Cab,K51-32,21,4,Slice 268,7,0.196596105
Chard_420 A_6_3,Chard,420 A,6,3,Slice 1309,7,0.093160682
Chard_Ramsey_4_1,Chard,Ramsey,4,1,Slice 811,7,0.115701185
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 284,7,0.22949188
Chard_Teleki 5C_2_1,Chard,Teleki 5C,2,1,Slice 1337,7,0.16210519
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 237,7,0.179480886
Cab_1103 Paulsen_23_1,Cab,1103 Paulsen,23,1,Slice 842,7,0.13073585
Chard_420 A_9_2,Chard,420 A,9,2,Slice 1254,7,0.112289205
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 956,7,0.199689635
Cab_101-14 MGT_25_2,Cab,101-14 MGT,25,2,Slice 746,7,0.104665221
Chard_Freedom_13_1,Chard,Freedom,13,1,Sice 1365,7,0.111540458
Chard_Schwarzmann_7_1,Chard,Schwarzmann,7,1,Slice 1246,7,0.160026133
Chard_101-14 MGT_13_2,Chard,101-14 MGT,13,2,Slice 787,7,0.110916029
Cab_101-14 MGT_19_1,Cab,101-14 MGT,19,1,Slice 295,7,0.254495138
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 1234,7,0.123698589
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 1233,7,0.126066897
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 1322,7,0.136121909
Chard_420 A_2_4,Chard,420 A,2,4,Slice 1319,7,0.147059745
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 1350,7,0.163398427
Chard_Teleki 5C_10_3,Chard,Teleki 5C,10,3,Slice 1445,7,0.134835143
Cab_Teleki 5C_17_3,Cab,Teleki 5C,17,3,Slice 266,7,0.115497601
Cab_Teleki 5C_22_2,Cab,Teleki 5C,22,2,Slice 1182,7,0.222525317
Cab_K51-32_24_3,Cab,K51-32,24,3,Slice 263,7,0.179247052
Chard_K51-32_11_2,Chard,K51-32,11,2,Slice 262,7,0.07774485
Cab_SO4_20_2,Cab,SO4,20,2,Slice 498,7,0.129623685
Chard_110 Richter_8_1,Chard,110 Richter,8,1,Slice 810,7,0.191439814
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 1324,7,0.19615008
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 154,7,0.197007173
Cab_101-14 MGT_23_3,Cab,101-14 MGT,23,3,Slice 1359,7,0.177526064
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 368,7,0.147039481
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 1321,7,0.159126786
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 1048,7,0.192133186
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 326,7,0.186738162
Chard_110 Richter_12_4,Chard,110 Richter,12,4,Slice 705,7,0.167834045
Cab_1103 Paulsen_19_2,Cab,1103 Paulsen,19,2,Slice 1346,7,0.324018481
Cab_Teleki 5C_17_3,Cab,Teleki 5C,17,3,Slice 672,7,0.134718338
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 882,7,0.147932357
Chard_Kober 5BB_13_4,Chard,Kober 5BB,13,4,Slice 693,7,0.135382773
Chard_Teleki 5C_9_3,Chard,Teleki 5C,9,3,Slice 1618,7,0.096115332
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 797,7,0.189038128
Chard_110 Richter_8_1,Chard,110 Richter,8,1,Slice 1406,7,0.124328587
Cab_K51-32_27_2,Cab,K51-32,27,2,Slice 1402,7,0.094348235
Cab_039-16_24_2,Cab,039-16,24,2,Slice 955,7,0.112619545
Cab_110 Richter_25_4,Cab,110 Richter,25,4,Slice 757,7,0.162787245
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 1544,7,0.128631234
Chard_Freedom_13_1,Chard,Freedom,13,1,Slice 787,7,0.162474708
Chard_SO4_11_1,Chard,SO4,11,1,Slice 364,7,0.086876493
Chard_420 A_9_2,Chard,420 A,9,2,Slice 211,7,0.11533587
Chard_Teleki 5C_2_1,Chard,Teleki 5C,2,1,Slice 195,7,0.161323164
Chard_SO4_11_1,Chard,SO4,11,1,Slice 1453,7,0.094024465
Cab_Ramsey_17_4,Cab,Ramsey,17,4,Slice 1330,7,0.189873286
Cab_1103 Paulsen_23_1,Cab,1103 Paulsen,23,1,Slice 1334,7,0.118683154
Cab_Ramsey_17_1,Cab,Ramsey,17,1,Slice 295,7,0.23855003
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 1344,7,0.18352221
Chard_SO4_13_4,Chard,SO4,13,4,Slice 772,7,0.117503975
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 740,7,0.110969247
Cab_Kober 5BB_24_1,Cab,Kober 5BB,24,1,Slice 803,7,0.170617513
Chard_Kober 5BB_2_2,Chard,Kober 5BB,2,2,Slice 724,7,0.307411021
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 1380,7,0.310029251
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 1415,7,0.235357742
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 359,8,0.208499454
Cab_039-16_27_1,Cab,039-16,27,1,Slice 716,8,0.108820384
Cab_K51-32_21_4,Cab,K51-32,21,4,Slice 1303,8,0.153472146
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 265,8,0.073323886
Chard_SO4_13_4,Chard,SO4,13,4,Slice 409,8,0.076138279
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 956,8,0.099498272
Cab_1103 Paulsen_28_4,Cab,1103 Paulsen,28,4,Slice 319,8,0.223011364
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 278,8,0.183973606
Cab_420 A_25_1,Cab,420 A,25,1,Slice 1323,8,0.145407346
Chard_K51-32_5_3,Chard,K51-32,5,3,Slice 187,8,0.11026888
Cab_110 Richter_16_3,Cab,110 Richter,16,3,Slice 260,8,0.162376636
Cab_039-16_18_4,Cab,039-16,18,4,Slice 665,8,0.080603119
Cab_K51-32_29_1,Cab,K51-32,29,1,Slice 490,8,0.241974883
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 437,8,0.130355261
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 1346,8,0.10259474
Chard_Kober 5BB_13_4,Chard,Kober 5BB,13,4,Slice 307,8,0.061041309
Chard_039-16_15_1,Chard,039-16,15,1,Slice 1341,8,0.150613314
Cab_SO4_20_2,Cab,SO4,20,2,Slice 864,8,0.116896744
Chard_SO4_7_3,Chard,SO4,7,3,Slice 1336,8,0.116902584
Cab_101-14 MGT_23_3,Cab,101-14 MGT,23,3,Slice 440,8,0.206167738
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 1100,8,0.178508275
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 285,8,0.078753908
Cab_Ramsey_19_3,Cab,Ramsey,19,3,Slice 814,8,0.169618392
Chard_Kober 5BB_7_3,Chard,Kober 5BB,7,3,Slice X1,8,0.122960199
Chard_Ramsey_13_3,Chard,Ramsey,13,3,Slice 750,8,0.180266482
Chard_Kober 5BB_11_1,Chard,Kober 5BB,11,1,Slice 1205,8,0.132611286
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 762,8,0.125815343
Chard_101-14 MGT_15_4,Chard,101-14 MGT,15,4,Slice 1664,8,0.097420314
Cab_SO4_23_4,Cab,SO4,23,4,Slice 785,8,0.098196932
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 639,8,0.156794603
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 174,8,0.123236797
Chard_039-16_5_4,Chard,039-16,5,4,Slice 1357,8,0.113255425
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 766,8,0.156133139
Chard_Kober 5BB_11_1,Chard,Kober 5BB,11,1,Slice 165,8,0.111540831
Chard_K51-32_5_3,Chard,K51-32,5,3,Slice 1314,8,0.12595632
Cab_1103 Paulsen_21_3,Cab,1103 Paulsen,21,3,Slice 445,8,0.220861432
Cab_110 Richter_16_3,Cab,110 Richter,16,3,Slice 1338,8,0.193025919
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 176,8,0.14484213
Chard_110 Richter_12_4,Chard,110 Richter,12,4,Slice 1338,8,0.122782407
Chard_Freedom_8_4,Chard,Freedom,8,4,Slice 771,8,0.096063708
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 1006,8,0.162831062
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 239,8,0.150688257
Chard_039-16_15_1,Chard,039-16,15,1,Slice 928,8,0.070480314
Chard_Freedom_3_2,Chard,Freedom,3,2,Slice 270,8,0.143572974
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 1329,8,0.117536186
Chard_K51-32_5_3,Chard,K51-32,5,3,Slice 787,8,0.115001934
Chard_Ramsey_7_2,Chard,Ramsey,7,2,Slice 268,8,0.05388346
Cab_1103 Paulsen_19_2,Cab,1103 Paulsen,19,2,Slice 794,8,0.184082858
Cab_Teleki 5C_17_3,Cab,Teleki 5C,17,3,Slice 1200,8,0.107415081
Chard_101-14 MGT_6_1,Chard,101-14 MGT,6,1,Slice 173,8,0.153413235
Cab_Ramsey_28_2,Cab,Ramsey,28,2,Slice 1376,8,0.120551098
Chard_Freedom_8_4,Chard,Freedom,8,4,Slice 1324,8,0.118658067
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 1336,8,0.136123637
Chard_039-16_8_3,Chard,039-16,8,3,Slice 822,8,0.221847721
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 262,8,0.128458673
Chard_Teleki 5C_14_2,Chard,Teleki 5C,14,2,Slice 756,8,0.07445143
Cab_420 A_16_2,Cab,420 A,16,2,Slice 912,8,0.126184147
Cab_Teleki 5C_22_2,Cab,Teleki 5C,22,2,Slice 302,8,0.17048005
Chard_Ramsey_7_2,Chard,Ramsey,7,2,Slice 1281,8,0.127388362
Chard_K51-32_9_4,Chard,K51-32,9,4,Slice 504,8,0.152583132
Cab_K51-32_27_2,Cab,K51-32,27,2,Slice 797,8,0.112029729
Cab_Schwarzmann_20_1,Cab,Schwarzmann,20,1,Slice 730,8,0.197394127
Cab_Ramsey_28_2,Cab,Ramsey,28,2,Slices 907,8,0.128405154
Chard_110 Richter_8_1,Chard,110 Richter,8,1,Slice 359,8,0.106514402
Cab_SO4_24_1,Cab,SO4,24,1,Slice 788,8,0.115732003
Cab_110 Richter_29_2,Cab,110 Richter,29,2,Slice 1006,8,0.168862836
Chard_Freedom_13_1,Chard,Freedom,13,1,Slice 188,8,0.088914343
Cab_K51-32_27_2,Cab,K51-32,27,2,Slice 186,8,0.106767579
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 817,8,0.111822825
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 820,8,0.101337981
Cab_SO4_25_3,Cab,SO4,25,3,Slice 724,8,0.153154947
Cab_K51-32_24_3,Cab,K51-32,24,3,Slice 708,8,0.129153965
Cab_SO4_23_4,Cab,SO4,23,4,Slice 219,8,0.114372178
Cab_039-16_20_3,Cab,039-16,20,3,Slice 735,8,0.168614844
Cab_110 Richter_16_3,Cab,110 Richter,16,3,Slice 847,8,0.177179013
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 217,8,0.144967445
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 1577,8,0.136449189
Chard_Ramsey_7_2,Chard,Ramsey,7,2,Slice 849,8,0.13957488
Cab_Teleki 5C_20_4,Cab,Teleki 5C,20,4,Slice 465,8,0.14753426
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 371,8,0.147917993
Cab_110 Richter_21_1,Cab,110 Richter,21,1,Slices 148,8,0.210349528
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 290,8,0.141235888
Chard_101-14 MGT_3_3,Chard,101-14 MGT,3,3,Slice 1357,8,0.21011832
Cab_110 Richter_25_4,Cab,110 Richter,25,4,Slice 248,8,0.207387529
Cab_1103 Paulsen_19_2,Cab,1103 Paulsen,19,2,Slice 323,8,0.244753814
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 774,8,0.148027705
Chard_Ramsey_4_1,Chard,Ramsey,4,1,Slice 305,8,0.140633636
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 721,8,0.299347681
Cab_039-16_20_3,Cab,039-16,20,3,Slice 1223,8,0.174984644
Chard_Schwarzmann_11_3,Chard,Schwarzmann,11,3,Slice 427,8,0.152005795
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 844,8,0.064104886
Chard_K51-32_9_4,Chard,K51-32,9,4,Slice 1408,8,0.104980318
Cab_K51-32_29_1,Cab,K51-32,29,1,Slice 1293,8,0.217262261
Chard_Ramsey_10_4,Chard,Ramsey,10,4,Slice 1368,8,0.12675066
Cab_Kober 5BB_25_3,Cab,Kober 5BB,25,3,Slice 341,8,0.072937048
Chard_SO4_2_2,Chard,SO4,2,2,Slice 1294,8,0.076539073
